,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,53,167,1,5.572233333333338,17.86078195718983,149.9076661613665,17.860781957190284,24.547296855207197,42.09826679741139,42.09826679741139,36.214298417007385,95.99881848335127,71.69076506289701,62.51273685016531,71.44312782876023,53.582345871570396,26.791172935785198,32.74476692151529,8.930390978594914,14.883984964325009,17.86078195718983,17.860781957190284,17.860781957190284,47.6287518858403,59.535939857300036,53.91208649688404
1,53,168,0,5.605600000000004,13.003403680018891,150.80584944627532,19.505105520027882,33.15230455376935,45.97397460323643,45.97397460323643,35.01273593529959,99.45691366130852,66.30460910753918,58.51531656008365,78.02042208011153,58.51531656008365,35.7593601200515,29.257658280041596,3.250850920004723,22.75595644003306,26.006807360037328,19.505105520027882,19.505105520027882,39.010211040055765,52.0136147200742,52.41839603674197
2,53,169,0,5.638966666666671,14.379561038245296,142.7854932384542,19.29220558087445,25.722940774498966,39.11663507805113,39.116635078050905,32.7904442390411,90.94432926854174,65.5808884780818,57.876616742623355,70.73808712987329,51.44588154899884,28.938308371311905,28.938308371310995,3.2153675968120297,16.076837984062422,20.335770241257883,19.29220558087445,19.29220558087445,45.01514635537342,57.876616742623355,57.876616742623355
3,53,170,0,5.672333333333338,13.070918311243531,131.3611032818281,13.070918311243076,26.141836622487062,33.32443376480383,39.212754933730366,46.212674871078356,98.24949445521207,72.18650578692355,65.3545915562172,84.96096902308227,71.89005071183874,32.677295778108146,19.606377466865524,6.535459155621538,19.60637746686507,26.141836622486608,26.141836622487062,26.141836622487062,52.28367324497367,52.28367324497367,52.28367324497367
4,53,171,0,5.705700000000005,9.717156665802628,144.94532500592797,13.742134744481518,34.355336861204705,48.585783329012145,41.79507115502186,35.03570661026771,90.37478111874061,56.66027307296954,51.53300529180751,68.71067372240987,54.96853897792789,27.484269488963946,27.48426948896349,6.871067372241214,13.742134744482428,20.613202116722732,21.728222852749305,20.613202116722732,54.96853897792789,54.96853897792789,48.097471605686906
5,53,172,0,5.739066666666671,13.981399634375066,147.46897419674875,20.97209945156237,27.962799268750132,41.9441989031252,48.93489872031273,22.106533860835523,84.17917302060968,56.36082376714944,48.93489872031296,62.91629835468757,48.9348987203125,34.95349908593744,27.962799268750132,0.0,13.981399634375066,20.972099451562826,20.97209945156237,20.97209945156237,48.93489872031296,48.93489872031296,48.93489872031273
6,53,173,0,5.772433333333338,0.0,133.7873126289029,22.161505654593384,29.548674206124815,37.667316594456196,37.66731659445638,39.781120108076315,89.86878414050227,60.91615242440785,59.097348412249175,81.25885406684347,66.4845169637806,36.935842757656246,14.774337103061953,7.387168551531431,22.161505654593384,22.161505654593384,22.16150565459384,22.16150565459384,44.32301130918722,44.32301130918722,51.7101798607182
7,53,174,0,5.805800000000005,7.5257669470693145,158.22018935200433,22.577300841206124,30.10306778827453,45.77745319738676,45.77745319738676,33.65625295293396,91.55490639477364,62.05906407309407,56.443252103015766,67.73190252361928,60.20613557655088,33.86595126180964,26.340184314740327,3.7628834735342025,18.814417367671922,16.828126476466625,22.57730084120658,22.57730084120658,45.154601682412704,52.68036862948156,52.680368629481336
8,53,175,0,5.839166666666672,10.643041683803622,105.62917269340802,15.05153389413772,30.10306778827453,30.10306778827521,38.37403251785518,45.77745319738635,84.14063238233378,54.78841037577596,56.443252103015766,90.30920336482541,82.78343641775609,41.391718208878046,3.7628834735342025,33.86595126180873,26.340184314740327,16.82812647646703,22.577300841206124,22.577300841206124,45.154601682412704,45.154601682412704,45.154601682412704
9,53,247,1,8.241566666666673,32.810591327802506,161.07293741982122,10.375619997282456,23.200591622629602,47.829244918461136,49.21588699170377,47.829244918461136,113.30348062444861,90.60120660074301,72.62933998097685,93.38057997554176,51.87809998641205,25.939049993206027,36.31466999048848,15.563429995923684,20.7512399945648,21.389888590033085,16.405295663901253,15.563429995923627,20.751239994564855,77.81714997961814,64.16966577009936
10,53,258,1,8.608599999999997,15.23878635518933,159.3163915828992,14.45678209772791,29.312390817581996,43.637243251019044,48.42962065460467,49.143609346716076,107.75449168807295,78.44645405527359,69.87444680568547,77.10283785454953,86.74069258636814,33.73249156136535,24.094636829546744,4.818927365909303,14.45678209772791,19.86894653182382,19.27570946363744,21.685173146592206,57.82712839091221,53.008201025002904,48.18927365909349
11,53,265,1,8.842166666666659,6.0434269662156614,145.94594594594594,8.108108108108127,24.47401388685794,29.729729729729797,32.43243243243239,32.87979746107142,71.09700777278873,46.65588243684343,43.24324324324323,32.43243243243239,32.43243243243239,0.0,37.837837837837924,13.513513513513544,5.405405405405418,24.474013886857882,29.85232707347908,29.729729729729684,54.05405405405406,48.648648648648646,86.48648648648646
12,53,283,1,9.442766666666644,8.096104433943951,144.94062127370253,12.801065092925153,18.103439867235917,46.15489657309485,46.15489657309485,40.07367242505347,76.37849647298628,58.38183933619201,54.385698291143854,40.07367242505347,62.97291381079822,11.449620692872259,22.899241385744745,0.0,0.0,12.801065092925153,18.103439867235917,20.036836212526623,57.248103464361975,34.34886207861723,46.15489657309485
13,53,284,0,9.47613333333331,8.367907853106093,142.50033590501337,13.230824033112473,17.75101316182645,41.83953926553047,41.83953926553047,41.41903071092838,77.82604177904369,60.34184166546362,56.21154167911709,47.336035098203865,59.17004387275483,11.834008774550966,23.668017549101933,0.0,0.0,17.75101316182645,18.711210788999548,20.70951535546419,59.17004387275483,41.41903071092838,47.336035098203865
14,53,285,0,9.509499999999976,6.118468555425807,146.97065814840295,13.681311608127043,18.35540566627742,36.71081133255484,36.71081133255484,36.71081133255484,73.67611778752652,55.40508922496396,52.00698272111936,48.947748443406454,55.06621699883226,15.296171388564517,21.414639943990323,3.0592342777129033,3.0592342777129033,18.35540566627742,24.473874221703227,24.473874221703227,55.06621699883226,48.947748443406454,48.947748443406454
15,53,286,0,9.542866666666642,12.658608159699497,145.5739938365441,12.658608159699497,18.98791223954936,31.646520399248857,44.75493835053429,31.646520399248857,75.95164895819721,56.96373671864785,50.63443263879799,44.305128558948354,44.305128558948354,12.658608159699497,31.646520399248857,12.658608159699497,0.0,18.987912239549132,18.98791223954936,22.152564279474063,44.305128558948354,50.634432638798216,57.31428609942406
16,53,287,0,9.576233333333308,0.0,154.47156019899805,12.86147038724971,19.29220558087445,39.11663507805113,45.47216463427111,39.116635078051054,71.02979181951778,51.8462446420579,51.445881548998614,51.445881548998614,45.015146355373645,9.646102790437226,22.507573177686936,3.2153675968124844,3.2153675968124844,19.29220558087445,19.29220558087445,19.29220558087445,45.01514635537387,51.445881548998614,51.8462446420577
17,53,309,1,10.310299999999955,13.726953974581875,142.19991401338635,14.149420288798156,31.0757137533308,37.90479057889207,37.90479057889207,38.36800276396965,97.06422240462375,66.01080792449156,58.33955439197234,48.04433891103622,27.453907949163522,0.0,58.33955439197234,27.453907949163522,10.29521548093635,7.673600552794023,9.706422240462153,6.863476987290824,41.18086192374517,68.63476987290869,69.4026159255258
18,53,310,0,10.343666666666625,14.228547426992236,129.82331272421902,14.666450985149831,29.332901970299663,36.27582049015722,39.28986077032531,39.76999908479277,97.67563592676065,68.42289359947513,60.47132656471672,53.357052851220715,32.014231710732474,3.5571368567482295,53.357052851220715,24.899957997236243,3.557136856748002,7.114273713496232,10.061102372060452,7.114273713496004,39.12850542422848,67.58560027821295,64.91165636210954
19,53,311,0,10.377033333333287,18.129453239798295,131.3353451441819,11.46607299425635,29.23286497099595,32.83383628604526,36.25890647959659,40.5386898390929,98.96755442197306,69.7453991791266,59.82719569133451,47.13657842347561,32.63301583163707,0.0,58.014250367354634,25.381234535717795,7.2517812959192725,8.107737967818556,8.10773796781876,5.438835971939625,39.88479712755634,68.89192231123388,65.6676725720914
20,53,312,0,10.410399999999957,15.159238551622366,130.23938738006444,15.625785438068409,30.55442211778068,30.554422117780874,38.08711548867594,38.648626592964916,99.69432635491773,69.1575361872451,60.63695420648901,53.057334930677825,34.108286741150096,5.6847144568582735,54.952239749630735,24.63376264638623,5.6847144568582735,5.359600188738517,8.474271972140665,5.6847144568582735,41.68790601696128,68.21657348230019,64.87109161889917
