,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13
0,43,193,1,6.4397666666666735,4.0,38.05259518088089,5.0,7.0,10.0,11.0,11.045361017187261,27.018512172212592,20.024984394500787,18.0,18.0,16.0,6.0,10.0,2.0,2.0,5.0,5.0,4.5,15.0,16.0,15.0,100.04498987955368,99.02019995940222,96.04686356149273,89.02246907382428
1,43,194,0,6.47313333333334,3.0,39.20459156782532,4.123105625617661,7.0,11.045361017187261,11.045361017187261,11.0,25.019992006393608,18.027756377319946,16.5,18.0,14.0,5.0,9.0,2.0,2.0,5.0,5.0,4.5,14.0,16.0,15.033296378372908,101.1236866416568,101.24228365658294,98.2496819333274,91.26883367283708
2,43,195,0,6.506500000000007,2.23606797749979,38.118237105091836,4.0,7.0,10.04987562112089,11.045361017187261,11.0,24.020824298928627,17.029386365926403,16.0,18.0,15.0,5.5,7.5,0.5,2.5,3.0,3.0,3.0,15.0,17.0,17.029386365926403,100.07996802557443,99.12618221237011,97.18538984847466,90.19977827023745
3,43,196,0,6.539866666666674,2.23606797749979,38.3275357934736,5.0,6.0,10.04987562112089,11.180339887498949,11.0,24.020824298928627,18.027756377319946,17.0,19.0,14.0,5.5,7.5,1.5,1.5,3.0,2.0,2.0,15.0,17.0,16.0,97.04638066409278,97.082439194738,94.13288479590966,89.1403387922662
4,43,197,0,6.573233333333341,2.0,40.19950248448356,4.123105625617661,7.0,10.198039027185569,11.180339887498949,12.041594578792296,25.0,18.0,17.0,18.0,14.0,4.0,9.0,3.0,1.0,2.0,2.0,2.0,14.0,16.0,16.0,96.04686356149273,95.13148795220224,93.1933474020544,88.20430828479978
5,43,198,0,6.606600000000007,1.0,36.22154055254967,4.0,7.0710678118654755,9.219544457292887,11.180339887498949,12.0,24.020824298928627,17.0,16.5,18.0,14.0,4.0,8.0,2.0,1.0,2.0,3.0,2.5,15.0,17.0,17.029386365926403,97.04638066409278,97.082439194738,94.13288479590966,89.20201791439474
6,43,199,0,6.639966666666674,0.0,37.33630940518894,4.123105625617661,6.082762530298219,11.180339887498949,11.180339887498949,13.0,23.08679276123039,17.029386365926403,17.0,20.0,15.0,4.5,5.5,0.5,2.5,2.0,2.0,2.0,16.0,17.0,16.0312195418814,97.082439194738,95.13148795220224,93.26306878931231,88.2779700718135
7,43,200,0,6.673333333333341,3.1622776601683795,38.3275357934736,4.0,6.0,10.198039027185569,12.165525060596439,12.0,25.019992006393608,19.026297590440446,17.5,18.0,13.0,3.5,9.5,3.5,0.5,3.0,2.0,2.0,15.0,17.0,17.029386365926403,96.04686356149273,95.13148795220224,92.19544457292888,88.20430828479978
8,43,201,0,6.706700000000008,1.4142135623730951,38.47076812334269,4.0,6.082762530298219,12.165525060596439,13.038404810405298,12.041594578792296,23.194827009486403,17.11724276862369,16.5,20.0,14.0,5.0,6.0,0.0,3.0,4.123105625617661,3.0,3.0,14.0,16.0,17.0,94.08506789071261,94.26027795418386,91.35097153287424,87.46427842267951
9,43,202,0,6.740066666666674,2.23606797749979,36.49657518178932,3.0,5.0990195135927845,11.180339887498949,11.180339887498949,13.038404810405298,23.194827009486403,18.110770276274835,17.0,20.0,14.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,14.0,17.0,16.0312195418814,95.13148795220224,94.19129471453293,92.26592003551474,87.36704184073076
10,43,203,0,6.773433333333341,2.23606797749979,38.2099463490856,3.0,5.0,10.198039027185569,11.180339887498949,13.038404810405298,23.08679276123039,18.110770276274835,17.0,19.0,15.0,4.0,6.0,1.0,2.0,3.0,3.1622776601683795,3.0,14.0,16.0,15.0,95.08417323613851,93.13431161500041,91.19758768739445,87.20665112249179
11,43,204,0,6.806800000000008,1.0,38.47076812334269,3.0,6.082762530298219,12.165525060596439,11.180339887498949,13.038404810405298,22.20360331117452,16.1245154965971,16.0,20.0,14.0,4.0,5.0,0.0,2.0,2.23606797749979,2.23606797749979,2.5,14.0,16.0,17.029386365926403,93.1933474020544,93.34345183246653,90.44888059008801,87.46427842267951
12,43,205,0,6.840166666666675,1.0,37.656340767525464,3.0,4.123105625617661,12.165525060596439,12.165525060596439,13.038404810405298,20.223748416156685,16.1245154965971,16.0,21.0,14.0,4.5,2.5,1.5,3.5,2.23606797749979,1.0,1.0,14.0,17.0,17.029386365926403,94.13288479590966,92.26592003551474,90.27181176868004,87.36704184073076
13,43,206,0,6.8735333333333415,0.0,37.33630940518894,5.0990195135927845,6.082762530298219,10.198039027185569,11.180339887498949,12.0,23.08679276123039,17.029386365926403,17.0,18.0,13.0,3.5,7.5,1.5,0.5,6.0,7.0710678118654755,6.5,13.0,17.0,17.0,95.25754563287887,93.34345183246653,91.35097153287424,87.36704184073076
